id_video,id_komentar,id_author,author_name,like_count,text_original,text_display,updated_at
HhxHvnM5MR0,Ugwxh1btGSOqJj2-WWx4AaABAg,UCTCSQ1DwZAij5-j594BGfjA,DarkCalibur,0,"beli 200 jtan udah dpt mobil bbm yg luassss, lega, nyaman dan banyak fitur. klo mobil listrik harga segitu waduh amit amit","beli 200 jtan udah dpt mobil bbm yg luassss, lega, nyaman dan banyak fitur. klo mobil listrik harga segitu waduh amit amit",2023-06-20 00:18:47+00:00
HhxHvnM5MR0,UgxKmLHPht7iBwkC_jl4AaABAg,UCvPnSWoj3SHWBQ-KhnevzBg,M Fatthan,0,Ngebacot apalah ni orang,Ngebacot apalah ni orang,2023-06-19 18:55:18+00:00
HhxHvnM5MR0,UgzisLTC6FVE9R6J-Bl4AaABAg,UClxvMUIWlyWLidwo2wLi2mA,jihan.,0,Kalo koruptor dihukum. Mati mobil 400 juta pun kita bisa beli pak,Kalo koruptor dihukum. Mati mobil 400 juta pun kita bisa beli pak,2023-06-19 16:54:40+00:00
HhxHvnM5MR0,Ugww51puv64EH3m7h0N4AaABAg,UCsjtIUBARapgU2tsxWfe_ag,heri nugraha,0,"Lebih menguntungkan listrik rumah pindah ke panel surya 
itu saja masyarakat ga minat","Lebih menguntungkan listrik rumah pindah ke panel surya 
itu saja masyarakat ga minat",2023-06-19 11:13:40+00:00
HhxHvnM5MR0,UgweTc8L1DYo9uWIG_B4AaABAg,UCTRPQxDX7NUcQD9HzRsZV5Q,Aisi,0,nunggu usianya 5-7 taunan ada baru brani beli.. kalo sekarang sama kyk beli dalam karung,nunggu usianya 5-7 taunan ada baru brani beli.. kalo sekarang sama kyk beli dalam karung,2023-06-19 06:56:04+00:00
HhxHvnM5MR0,Ugwt-ev5ZJ9PCyQwLxJ4AaABAg,UCkZGt35PtZdc0dKKVajL1IQ,Abi Jaja,0,Tidak laku. Itu karena harga nya terlalu mahal !,Tidak laku. Itu karena harga nya terlalu mahal !,2023-06-19 01:57:41+00:00
HhxHvnM5MR0,UgzarRbe6OSJ6t-aWNd4AaABAg,UCk32TH3m5q2vlQ4YB67hlJw,Suhendri Usaha,0,"Konyol sekali jika dengan cara memaksa rakyat, dengan mengadakan jl berbayar😂
Padahal cara yg yg lebih baiak banyak,","Konyol sekali jika dengan cara memaksa rakyat, dengan mengadakan jl berbayar😂
Padahal cara yg yg lebih baiak banyak,",2023-06-18 21:01:18+00:00
HhxHvnM5MR0,UgwZQaZGOmXYetr_CJB4AaABAg,UCnxFKRDGgEH2TRlFRNtJFzg,M3_Brother Channel,0,Iya kamu pak pengusaha mobil listrik nya .... 😂,Iya kamu pak pengusaha mobil listrik nya .... 😂,2023-06-18 07:09:49+00:00
HhxHvnM5MR0,UgwlUWNe4eIi0aOg2d94AaABAg,UCkWWwPMIyu99A6e1mW7gMug,Damai Itu indah,0,Kalau bentul mau tukar listrik caranya harus stop impor kendaraan BBM semuanya tanpa terkecuali.,Kalau bentul mau tukar listrik caranya harus stop impor kendaraan BBM semuanya tanpa terkecuali.,2023-06-18 05:42:02+00:00
HhxHvnM5MR0,UgwXM58zPtvZJIxPUeh4AaABAg,UCpDD7jzqnQuO6DETkxAh2AA,SALADIN,0,"Lo tutup aja penjualan mobil bbm, nanti juga banyak yg beli mobil listrik","Lo tutup aja penjualan mobil bbm, nanti juga banyak yg beli mobil listrik",2023-06-18 01:32:02+00:00
HhxHvnM5MR0,UgyQOjSM8rbK_QowhYx4AaABAg,UCucYhUgoY-rNIEfitthMDWQ,Lara Tua,3,Permasalahan Utama Indonesia masih kekurangan infrastruktur dan daya listrik. Kalaupun terjadi peralihan ke EV kita malah akan kewalahan di Daya PLN. Peningkatan Daya PLN juga menggunakan bara yang sama saja meningkatkan emisi.,Permasalahan Utama Indonesia masih kekurangan infrastruktur dan daya listrik. Kalaupun terjadi peralihan ke EV kita malah akan kewalahan di Daya PLN. Peningkatan Daya PLN juga menggunakan bara yang sama saja meningkatkan emisi.,2023-06-18 00:44:07+00:00
HhxHvnM5MR0,UgyNiB116K1Bywn3ut54AaABAg,UCK4yqJg9Xu_NwZK96DRklBg,Aquaboy,0,"Gimana mau laku wong harga EV di Indonesia luar biasa mahal.

Insentif full subsidi pajak untuk EV CKD pun gak bisa ngebuat Wuling Air EV harganya seperti di negara2 lain yg hanya sekitar 150jtan.

Sedangkan disini udah full subsidi pun dijual 275jt 🤦🏻‍♂️

Biasanya Wuling jual mobil lain harganya value for money padahal, tapi untuk EV ini ada yg bilang Wuling dilarang untuk jual terlalu murah agar tidak menganggu market LCGC🤦🏻‍♂️","Gimana mau laku wong harga EV di Indonesia luar biasa mahal.

Insentif full subsidi pajak untuk EV CKD pun gak bisa ngebuat Wuling Air EV harganya seperti di negara2 lain yg hanya sekitar 150jtan.

Sedangkan disini udah full subsidi pun dijual 275jt 🤦🏻‍♂️

Biasanya Wuling jual mobil lain harganya value for money padahal, tapi untuk EV ini ada yg bilang Wuling dilarang untuk jual terlalu murah agar tidak menganggu market LCGC🤦🏻‍♂️",2023-06-17 18:28:54+00:00
HhxHvnM5MR0,Ugw2DjO78BTPM4VOPjt4AaABAg,UCp_IU-NL7hkIubipF4qs8CQ,udin95(#;$:@578),0,Nmbah macet dan mahal. 😂,Nmbah macet dan mahal. 😂,2023-06-17 17:25:59+00:00
HhxHvnM5MR0,UgzXLPsa5i0sFpjZHMN4AaABAg,UCpYuBc-TIQarR1oTV7yYBqQ,Sigit Hadi Pratomo,0,"Harganya masih mahal, jarak tempuh dekat. Bengkel susah😅","Harganya masih mahal, jarak tempuh dekat. Bengkel susah😅",2023-06-17 15:17:13+00:00
HhxHvnM5MR0,UgyOJkMnFequgYMqoFR4AaABAg,UCaXjJpbfnpThH0yeVDyL6Qg,Kristian Adi,0,"Pln juga belum siap. Saya beli wuling ev yang fast charge. Sekarang fast charger terbengkalai karena pln tidak bisa beri daya extra 7700. Jangankan 7700, teman saya minta extra 2200 juga kata pln quota penuh. Nah... percuma di subsidi, tapi pln tidak diberi anggaran untuk perluasan jaringan distribusi.","Pln juga belum siap. Saya beli wuling ev yang fast charge. Sekarang fast charger terbengkalai karena pln tidak bisa beri daya extra 7700. Jangankan 7700, teman saya minta extra 2200 juga kata pln quota penuh. Nah... percuma di subsidi, tapi pln tidak diberi anggaran untuk perluasan jaringan distribusi.",2023-06-17 13:26:28+00:00
HhxHvnM5MR0,Ugxy9phn5SvkWhNDbTp4AaABAg,UCk_4h_ttsE1GBlrt4r_LRxQ,ananto kusumo,0,"mobil listrik itu seperti mobil mainan anak2
mobil listrik hanya cocok untuk jarak pendek, . . . misal komplek perkantoran, perumahan , pusat perbelanjaan,  yang sudah lama ada untuk lapangan main golf . . . dan lain2
batere itu bukan sumber energi, kalau energi batere habis akan diisi pakai energi apa?? . . . .batubara??
kalau bahan bakar minyak menimbulkan carbon, . . . kenapa gak diganti saja BAHANBAKARNYA!!","mobil listrik itu seperti mobil mainan anak2
mobil listrik hanya cocok untuk jarak pendek, . . . misal komplek perkantoran, perumahan , pusat perbelanjaan,  yang sudah lama ada untuk lapangan main golf . . . dan lain2
batere itu bukan sumber energi, kalau energi batere habis akan diisi pakai energi apa?? . . . .batubara??
kalau bahan bakar minyak menimbulkan carbon, . . . kenapa gak diganti saja BAHANBAKARNYA!!",2023-06-17 12:57:12+00:00
HhxHvnM5MR0,UgwcXVbJCQcNiCKk8Z94AaABAg,UCeruANEGJ0Ex4Bb52UeH-oQ,MR REE,0,....Salah satunya krn listrik mahal saat ini....,....Salah satunya krn listrik mahal saat ini....,2023-06-17 11:38:30+00:00
HhxHvnM5MR0,UgxMIxzbr_jsdL1s77R4AaABAg,UC7LK8F8W6F1TrX--nA5lgpw,Buupy Boopy,0,kata siapee kagak laku....gw aja inden buat beli hyundai...,kata siapee kagak laku....gw aja inden buat beli hyundai...,2023-06-17 09:00:24+00:00
HhxHvnM5MR0,Ugx1o24KPeRgCyY5nx14AaABAg,UC2ud_pXKSyS1ihwwF69VkYg,Rudi Hermawan,0,Kalo masuk ketempat saya bakal cuma jadi pajangan ni mobil soalnya insfratruktur buat mobil listrik nya belum ada,Kalo masuk ketempat saya bakal cuma jadi pajangan ni mobil soalnya insfratruktur buat mobil listrik nya belum ada,2023-06-17 03:48:07+00:00
HhxHvnM5MR0,UgwP9Azf9_prifOtgAh4AaABAg,UC5AncT05SYFrzgiixlXTouA,Gina Andriani,0,"Penjual mobil listrik ikut2an pake siasat penjual mobil BBM ya ga laku lah

Tiap taun produk baru
Spek tambahan baru
Harga baru/lebih mahal

Di awal2 gausah lu kurang2in spek mobil listrik demi cuan or strategi penjualan 
lu maksimalkan full konsep 100% pun gabakal laku, gw minat sih mgkn ntr 5 or 10 tahun lg gw beli biar bs dapet yg full konsep + inovasi terbaru di masa depan kendaraannya drpd skrg di awal2 spek nya masih sampah, gw masih suka pake Alphard gw btw","Penjual mobil listrik ikut2an pake siasat penjual mobil BBM ya ga laku lah

Tiap taun produk baru
Spek tambahan baru
Harga baru/lebih mahal

Di awal2 gausah lu kurang2in spek mobil listrik demi cuan or strategi penjualan 
lu maksimalkan full konsep 100% pun gabakal laku, gw minat sih mgkn ntr 5 or 10 tahun lg gw beli biar bs dapet yg full konsep + inovasi terbaru di masa depan kendaraannya drpd skrg di awal2 spek nya masih sampah, gw masih suka pake Alphard gw btw",2023-06-17 02:56:52+00:00
HhxHvnM5MR0,UgxGypKWV_M7uevRBJN4AaABAg,UCg98gi8vix3zxX42zIZuegA,Octo da Trupa,0,"04:36 Gak juga, kendaraan bensin juga bisa dapat jarak tempuh lebih pendek. Contohnya aku pengguna Vario 125 thn 2018, isi bensin 4 liter kadang2 cuman bisa menempuh 170-an km padahal aku tipe orang yang tangannya terlatih, udah gitu diisi Pertamax pula yang mana biaya transportasi jadi mahal. Bandingkan dengan motor listrik yang bisa menempuh jarak serupa tapi dengan biaya yang lebih murah.","04:36 Gak juga, kendaraan bensin juga bisa dapat jarak tempuh lebih pendek. Contohnya aku pengguna Vario 125 thn 2018, isi bensin 4 liter kadang2 cuman bisa menempuh 170-an km padahal aku tipe orang yang tangannya terlatih, udah gitu diisi Pertamax pula yang mana biaya transportasi jadi mahal. Bandingkan dengan motor listrik yang bisa menempuh jarak serupa tapi dengan biaya yang lebih murah.",2023-06-16 23:04:50+00:00
HhxHvnM5MR0,UgwaV-ciKyl44kO4gwF4AaABAg,UCTBMjXXwu0arQVUeRxglTjQ,Third Tiga,0,"Lah....
Mobil harga 700 Juta mau laku keras...
Kagak ngotak, saya aja yg udah punya mobil blm sanggup mau beli mobil lagi
700 juta bisa dapet 3 SIGRA, bahkan bisa dapet 4 kali kl belinya yg versi paling bawahnya.

700 juta itu juga harga beli tunai, kl kredit ya oloh 1M lebih tembus dah.

ada2 aja dah.","Lah....
Mobil harga 700 Juta mau laku keras...
Kagak ngotak, saya aja yg udah punya mobil blm sanggup mau beli mobil lagi
700 juta bisa dapet 3 SIGRA, bahkan bisa dapet 4 kali kl belinya yg versi paling bawahnya.

700 juta itu juga harga beli tunai, kl kredit ya oloh 1M lebih tembus dah.

ada2 aja dah.",2023-06-16 15:26:05+00:00
HhxHvnM5MR0,UgxIbeeZb7Y63QZpPn94AaABAg,UCy_LzHdFDyrQ_kLMZeHxC5g,jack brown,0,"Yg di jual mocin, trust issue buat org indo🤣🤣🤣","Yg di jual mocin, trust issue buat org indo🤣🤣🤣",2023-06-16 12:42:47+00:00
HhxHvnM5MR0,UgwS3c4rvF3KJd0h4kx4AaABAg,UCGZuEw3jWr63QTa1qgp825g,Anggara,0,"Gue kira para pejabat harus sering pura - pura miskin dulu baru tau sebabnya, kalau gak mau ngerasain miskin gue kasih tau dah menurut opini gue:

1. Mahal & ukuran = yang murah ada tapi sebatas untuk dalam kota dan gak bisa muat banyak orang. Tipikal orang indonesia kekeluargaan makin banyak bangku makin laku, terlebih bagasi makin kecil makin sepi peminat.
2. Biaya listrik = memang gak lagi pake bbm tapi biaya listrik juga gak murah, beberapa orang atas bilang listrik di Indonesia itu murah dibanding negara tetangga. Logika Kita tinggal di indonesia bukan negara lain, kalau ada pernyataan random warga listrik mahal berarti menurut warga indonesia harga listrik lumayan mahal, apalagi pandangan kebanyakan warga kpd PLN agak suram yang suka mainin harga listrik. (harga listrik emang sama tapi daya listrik perharganya berkurang)
3. suku cadang = warga tuh itu suka murah, kalau suku cadang mahal pasarnya makin sempit.
4. Daya tahan =  warga tuh suka yang mobil tahan banting, maksud disini bukan di tabrak kebal tapi dibawa lintas daerah atau pulau tuh mobil harus kuat ama yang namanya jalan berbatu, berlobang dan lainnya, contoh kek yang viral kemarin kalau lewat jalan lampung gue gak yakin tuh mobil listrik bakal tahun sampe 3 tahun. Apalagi kalau keluarga rantau jauh, kampung di aceh kerja di papua gak masuk akal beli mobil listrik yang daya tahan lebih lemah dari mobil kaleng bensin. kalau komponen utama mesin rusak, harga gantinya juga hampir seharga beli mobil listrik baru.
5. tempat charging = banyak berpikir tempat cas mobil listrik masih susah ditemukan, nyatanya iya. Mungkin yang namanya pom listrik cuman ada di kota besar aja, kalau geser dikit kepinggiran kemungkinan gak ada atau susah ditemui.

warga kita gak bego - bego amat , walau pajak mobil murah tetap aja pajak setelah lainnya juga pasti ada. Warga yang sering dibegoin juga gak mungkin dibegoin terus pake trik yang sama. Lagian harga pajaknya gak permanen sama, ganti presiden bisa ganti harga pajak juga.","Gue kira para pejabat harus sering pura - pura miskin dulu baru tau sebabnya, kalau gak mau ngerasain miskin gue kasih tau dah menurut opini gue:

1. Mahal & ukuran = yang murah ada tapi sebatas untuk dalam kota dan gak bisa muat banyak orang. Tipikal orang indonesia kekeluargaan makin banyak bangku makin laku, terlebih bagasi makin kecil makin sepi peminat.
2. Biaya listrik = memang gak lagi pake bbm tapi biaya listrik juga gak murah, beberapa orang atas bilang listrik di Indonesia itu murah dibanding negara tetangga. Logika Kita tinggal di indonesia bukan negara lain, kalau ada pernyataan random warga listrik mahal berarti menurut warga indonesia harga listrik lumayan mahal, apalagi pandangan kebanyakan warga kpd PLN agak suram yang suka mainin harga listrik. (harga listrik emang sama tapi daya listrik perharganya berkurang)
3. suku cadang = warga tuh itu suka murah, kalau suku cadang mahal pasarnya makin sempit.
4. Daya tahan =  warga tuh suka yang mobil tahan banting, maksud disini bukan di tabrak kebal tapi dibawa lintas daerah atau pulau tuh mobil harus kuat ama yang namanya jalan berbatu, berlobang dan lainnya, contoh kek yang viral kemarin kalau lewat jalan lampung gue gak yakin tuh mobil listrik bakal tahun sampe 3 tahun. Apalagi kalau keluarga rantau jauh, kampung di aceh kerja di papua gak masuk akal beli mobil listrik yang daya tahan lebih lemah dari mobil kaleng bensin. kalau komponen utama mesin rusak, harga gantinya juga hampir seharga beli mobil listrik baru.
5. tempat charging = banyak berpikir tempat cas mobil listrik masih susah ditemukan, nyatanya iya. Mungkin yang namanya pom listrik cuman ada di kota besar aja, kalau geser dikit kepinggiran kemungkinan gak ada atau susah ditemui.

warga kita gak bego - bego amat , walau pajak mobil murah tetap aja pajak setelah lainnya juga pasti ada. Warga yang sering dibegoin juga gak mungkin dibegoin terus pake trik yang sama. Lagian harga pajaknya gak permanen sama, ganti presiden bisa ganti harga pajak juga.",2023-06-16 11:42:21+00:00
HhxHvnM5MR0,UgwsjDB5U2Qk-du1v3Z4AaABAg,UCiRYNCOtM9gsxx5XghSeaoQ,Aki din,0,"Coba dong jual di harga 30 jt OTR pasti dah laku keras.
😁😁🤭🤭","Coba dong jual di harga 30 jt OTR pasti dah laku keras.
😁😁🤭🤭",2023-06-16 10:22:56+00:00
HhxHvnM5MR0,Ugz9e1Isf3A8vWDm9nx4AaABAg,UCtE_8pZETLeGpKT7LJylFeA,Rayya Mischka,0,"si luar negri di OBRAL, di indonesia di subsidi negara 😅 padahal moldoko dan LUHUT udah ngebayangin untung besrar 😅","si luar negri di OBRAL, di indonesia di subsidi negara 😅 padahal moldoko dan LUHUT udah ngebayangin untung besrar 😅",2023-06-16 09:59:27+00:00
HhxHvnM5MR0,UgyfXHglvSY1Cg6JUc94AaABAg,UCOeiF2sWz7lkRSrBHxaSAdg,yougo chan,0,infrastrukturnya belum memadai... charging station didaerah masih sedikit...,infrastrukturnya belum memadai... charging station didaerah masih sedikit...,2023-06-16 08:12:36+00:00
HhxHvnM5MR0,UgwbFD-O5UgVJpDTTj54AaABAg,UC_HVYpq5V1K_3jOuDi4jaJg,Alifian Alrozaq Zakaria,0,"Sebenernya EV ini dari awal diciptakan sampe hari memang banyak kendala yg ga ada ujungnya kok. Sampe kalah sama ICEV. Terus, sumber listriknya yang di pake selama ini apa sudah GREEN ENERGY? Lha wong sumber listriknya aja masih pake Batu Bara.","Sebenernya EV ini dari awal diciptakan sampe hari memang banyak kendala yg ga ada ujungnya kok. Sampe kalah sama ICEV. Terus, sumber listriknya yang di pake selama ini apa sudah GREEN ENERGY? Lha wong sumber listriknya aja masih pake Batu Bara.",2023-06-16 07:10:34+00:00
HhxHvnM5MR0,UgwoT3yQUtXZPvCLuWd4AaABAg,UCbG_uD3wYbF5qIcv19SvH4g,lombok exsotis,0,Si muldoko ini bangkrut,Si muldoko ini bangkrut,2023-06-16 05:56:41+00:00
HhxHvnM5MR0,UgyIuZ6WPLccGm7oX9J4AaABAg,UCA9ZxCY60kfteQtCE7JgmsA,Honu Nurius ファインティング,0,"Mobil listrik mobil listrik.

Bangun tuh harusnya sektor transportasi kereta/umum.

biar rakyat gak pusing mikir cicilan mobil tiap bulan.","Mobil listrik mobil listrik.

Bangun tuh harusnya sektor transportasi kereta/umum.

biar rakyat gak pusing mikir cicilan mobil tiap bulan.",2023-06-16 05:34:03+00:00
HhxHvnM5MR0,UgxfDscbSXU7evVVsp54AaABAg,UCQFR5zM5JZPMdy97nHL0syQ,Just For Fun,0,"Karena baterainya, harganya mahal, usia pakai baterai klo sudah habis beli lagi harganya mahal","Karena baterainya, harganya mahal, usia pakai baterai klo sudah habis beli lagi harganya mahal",2023-06-16 04:50:29+00:00
HhxHvnM5MR0,UgzeO8C9Hte7fZkRAY94AaABAg,UCsDTgzPZc_xGo27-yptb-YA,doni herald,0,"bagi yg sudah punya mobil pasti paham beli mobil itu gak hnya beli terus tinggal pakai tidak seperti handphone, perawatan dan servis mobil adalah rutinitas, belum lagi charging station yg masih sedikit.","bagi yg sudah punya mobil pasti paham beli mobil itu gak hnya beli terus tinggal pakai tidak seperti handphone, perawatan dan servis mobil adalah rutinitas, belum lagi charging station yg masih sedikit.",2023-06-16 04:15:33+00:00
HhxHvnM5MR0,UgzqgOjaUdVDc4umGzl4AaABAg,UCW3w4sdHoR2TKm6OXdwSiFA,agil mulyawan,0,"Mobil listrik pertama mahal jauh di atas mobil BBM, yg ke dua belum teruji apakah mobil listrik awet sampe puluhan tahun ? Jika mobil BBM sudah terbukti..","Mobil listrik pertama mahal jauh di atas mobil BBM, yg ke dua belum teruji apakah mobil listrik awet sampe puluhan tahun ? Jika mobil BBM sudah terbukti..",2023-06-16 03:59:11+00:00
HhxHvnM5MR0,Ugz1vEgC2lf2y3yg5aN4AaABAg,UCtr0S1KEkv1q6QxPFcmR4rQ,Ramanto Manto,0,Pemerintah yg dpt cuan rakyat yg sengsara ada2 pemerintah seharusnya angkutan yg di ganti angkutan listrik jgn mendesak masyarakat suruh beli mobil listrik,Pemerintah yg dpt cuan rakyat yg sengsara ada2 pemerintah seharusnya angkutan yg di ganti angkutan listrik jgn mendesak masyarakat suruh beli mobil listrik,2023-06-16 03:17:13+00:00
HhxHvnM5MR0,UgzysEQZnm15WUCOOLN4AaABAg,UCcElnHequSpIOiGD6Drcdgw,bang toro channel,0,tambah mobil pribadi berarti menambah kemacetan di jalan raya,tambah mobil pribadi berarti menambah kemacetan di jalan raya,2023-06-16 02:26:54+00:00
HhxHvnM5MR0,UgyO_F2BkHTBsmQTsfB4AaABAg,UCTebSV9W7YxOU_9k2jOx1uQ,Alviansyah Kuswidyatama,0,"Udah paling bener itu yang lebih dibutuhkan masyarakat saat ini adalah transportasi umum yang layak, terutama kereta listrik. Bukan mobil listrik. Percuma aja gembar-gembor mobil listrik kalau sumber listriknya sendiri aja masih pakai sumber daya yang tidak ramah lingkungan seperti baru bara. Tingkat polusi di Jakarta akan tetap tinggi kalau hanya fokus ke peralihan dari penggunaan mobil berbahan bakar fosil ke penggunaan mobil listrik saja, tanpa memikirkan aspek lainnya juga. Mobil listrik sendiri juga tidak bisa sepenuhnya mengatasi solusi kemacetan yang ada di berbagai kota besar di Indonesia. Waktu cek harganya, harga mobil listrik juga gak affordable buat setiap orang (kebanyakan sebesar ratusan juta, walaupun sudah disubsidi). Belum lagi bicara soal infrastruktur pendukung lainnya seperti SPKLU yang jumlahnya masih terbatas.

Tapi masalah lainnya terkait transportasi umum yang layak dan ramah lingkungan, terutama kereta listrik ini adalah Kemenperin justru menghambat pengadaan impor KRL bekas dari Jepang, dengan alasan TKDN. Dimana saat ini sudah terjadi shortage jumlah armada KRL yang beroperasi di Jabodetabek dan Jogja-Solo. Belum lagi nanti mau tambah jalur KRL lagi di Bandung. Sementara perjalanan KRL yang ada saat ini saja sudah terdapat pengurangan jadwal pada jam tertentu. Rangkaian KRL yang dulu bisa sampai 12 kereta, sekarang lebih banyak yang menggunakan 8 kereta saja (bahkan saat jam sibuk) yang selanjutnya mengakibatkan penumpukan penumpang di stasiun dan KRL pun menjadi makin penuh yang selanjutnya berakibat pada ketidakpuasan pengguna layanan jasa transportasi KRL.

Terus, memang disini kan ada INKA selaku BUMN dibidang industri kereta api. Tapi masalah lainnya adalah apakah saat ini INKA sanggup untuk bisa memproduksi KRL sesuai spesifikasi yang ditetapkan serta sesuai kuantitasnya sebagaimana yang dibutuhkan oleh KAI? Belum lagi bicara masalah kualitas (hasil akhir) dari produknya. Saat ini memang INKA sudah terdapat pabrik terbaru di Banyuwangi, selain yang di Madiun. Dengan adanya PMN ke INKA di tahun ini, diharapkan INKA ini bisa memaksimalkan RnD produksi keretanya sehingga kualitas produknya juga menjadi lebih baik.

Secara umum saya lebih mendukung untuk mendorong penggunaan transportasi umum, termasuk industri pendukungnya ketimbang kendaraan listrik. Walaupun keduanya sama-sama memberikan lapangan pekerjaan, tapi secara efek jangka panjang secara keseluruhan masih lebih baik jika Pemerintah fokus ke transportasi umum.","Udah paling bener itu yang lebih dibutuhkan masyarakat saat ini adalah transportasi umum yang layak, terutama kereta listrik. Bukan mobil listrik. Percuma aja gembar-gembor mobil listrik kalau sumber listriknya sendiri aja masih pakai sumber daya yang tidak ramah lingkungan seperti baru bara. Tingkat polusi di Jakarta akan tetap tinggi kalau hanya fokus ke peralihan dari penggunaan mobil berbahan bakar fosil ke penggunaan mobil listrik saja, tanpa memikirkan aspek lainnya juga. Mobil listrik sendiri juga tidak bisa sepenuhnya mengatasi solusi kemacetan yang ada di berbagai kota besar di Indonesia. Waktu cek harganya, harga mobil listrik juga gak affordable buat setiap orang (kebanyakan sebesar ratusan juta, walaupun sudah disubsidi). Belum lagi bicara soal infrastruktur pendukung lainnya seperti SPKLU yang jumlahnya masih terbatas.

Tapi masalah lainnya terkait transportasi umum yang layak dan ramah lingkungan, terutama kereta listrik ini adalah Kemenperin justru menghambat pengadaan impor KRL bekas dari Jepang, dengan alasan TKDN. Dimana saat ini sudah terjadi shortage jumlah armada KRL yang beroperasi di Jabodetabek dan Jogja-Solo. Belum lagi nanti mau tambah jalur KRL lagi di Bandung. Sementara perjalanan KRL yang ada saat ini saja sudah terdapat pengurangan jadwal pada jam tertentu. Rangkaian KRL yang dulu bisa sampai 12 kereta, sekarang lebih banyak yang menggunakan 8 kereta saja (bahkan saat jam sibuk) yang selanjutnya mengakibatkan penumpukan penumpang di stasiun dan KRL pun menjadi makin penuh yang selanjutnya berakibat pada ketidakpuasan pengguna layanan jasa transportasi KRL.

Terus, memang disini kan ada INKA selaku BUMN dibidang industri kereta api. Tapi masalah lainnya adalah apakah saat ini INKA sanggup untuk bisa memproduksi KRL sesuai spesifikasi yang ditetapkan serta sesuai kuantitasnya sebagaimana yang dibutuhkan oleh KAI? Belum lagi bicara masalah kualitas (hasil akhir) dari produknya. Saat ini memang INKA sudah terdapat pabrik terbaru di Banyuwangi, selain yang di Madiun. Dengan adanya PMN ke INKA di tahun ini, diharapkan INKA ini bisa memaksimalkan RnD produksi keretanya sehingga kualitas produknya juga menjadi lebih baik.

Secara umum saya lebih mendukung untuk mendorong penggunaan transportasi umum, termasuk industri pendukungnya ketimbang kendaraan listrik. Walaupun keduanya sama-sama memberikan lapangan pekerjaan, tapi secara efek jangka panjang secara keseluruhan masih lebih baik jika Pemerintah fokus ke transportasi umum.",2023-06-16 01:40:35+00:00
